TicketID;Price;SeatLocation
0260002A06;216;Orchestra
0260002A07;216;Orchestra
0260002A08;216;Orchestra
0260002A09;216;Orchestra
0260002A10;216;Orchestra
0260002B01;168.75;Front Mezzanine
0260002B02;168.75;Front Mezzanine
0260002B03;168.75;Front Mezzanine
0260002B04;168.75;Front Mezzanine
0260002B05;168.75;Front Mezzanine
0260002B06;168.75;Front Mezzanine
0260002B07;168.75;Front Mezzanine
0260002B08;168.75;Front Mezzanine
0260002B09;168.75;Front Mezzanine
0260002B10;168.75;Front Mezzanine
0260002C01;120.15;Rear Mezzanine
0260002C02;120.15;Rear Mezzanine
0260002C03;120.15;Rear Mezzanine
0260002C04;120.15;Rear Mezzanine
0260002C05;120.15;Rear Mezzanine
0260002C06;120.15;Rear Mezzanine
0260002C07;120.15;Rear Mezzanine
0260002C08;120.15;Rear Mezzanine
0260002C09;120.15;Rear Mezzanine
0260002C10;120.15;Rear Mezzanine
0270001A01;403.65;Orchestra
0270001A02;403.65;Orchestra
0270001A03;403.65;Orchestra
0270001A04;403.65;Orchestra
0270001A05;403.65;Orchestra
0270001A06;403.65;Orchestra
0270001A07;403.65;Orchestra
0270001A08;403.65;Orchestra
0270001A09;403.65;Orchestra
0270001A10;403.65;Orchestra
0270001B01;255.15;Front Mezzanine
0270001B02;255.15;Front Mezzanine
0270001B03;255.15;Front Mezzanine
0270001B04;255.15;Front Mezzanine
0270001B05;255.15;Front Mezzanine
0270001B06;255.15;Front Mezzanine
0270001B07;255.15;Front Mezzanine
0270001B08;255.15;Front Mezzanine
0270001B09;255.15;Front Mezzanine
0270001B10;255.15;Front Mezzanine
0270001C01;255.15;Rear Mezzanine
0270001C02;255.15;Rear Mezzanine
0270001C03;255.15;Rear Mezzanine
0270001C04;255.15;Rear Mezzanine
0270001C05;255.15;Rear Mezzanine
0270001C06;255.15;Rear Mezzanine
0270001C07;255.15;Rear Mezzanine
0270001C08;255.15;Rear Mezzanine
0270001C09;255.15;Rear Mezzanine
0270001C10;255.15;Rear Mezzanine
0270002A01;403.65;Orchestra
0270002A02;403.65;Orchestra
0270002A03;403.65;Orchestra
0270002A04;403.65;Orchestra
0270002A05;403.65;Orchestra
0270002A06;403.65;Orchestra
0270002A07;403.65;Orchestra
0270002A08;403.65;Orchestra
0270002A09;403.65;Orchestra
0270002A10;403.65;Orchestra
0270002B01;255.15;Front Mezzanine
0270002B02;255.15;Front Mezzanine
0270002B03;255.15;Front Mezzanine
0270002B04;255.15;Front Mezzanine
0270002B05;255.15;Front Mezzanine
0270002B06;255.15;Front Mezzanine
0270002B07;255.15;Front Mezzanine
0270002B08;255.15;Front Mezzanine
0270002B09;255.15;Front Mezzanine
0270002B10;255.15;Front Mezzanine
0270002C01;255.15;Rear Mezzanine
0270002C02;255.15;Rear Mezzanine
0270002C03;255.15;Rear Mezzanine
0270002C04;255.15;Rear Mezzanine
0270002C05;255.15;Rear Mezzanine
0270002C06;255.15;Rear Mezzanine
0270002C07;255.15;Rear Mezzanine
0270002C08;255.15;Rear Mezzanine
0270002C09;255.15;Rear Mezzanine
0270002C10;255.15;Rear Mezzanine
0280001A01;198.45;Orchestra
0280001A02;198.45;Orchestra
0280001A03;198.45;Orchestra
0280001A04;198.45;Orchestra
0280001A05;198.45;Orchestra
0280001A06;198.45;Orchestra
0280001A07;198.45;Orchestra
0280001A08;198.45;Orchestra
0280001A09;198.45;Orchestra
0280001A10;198.45;Orchestra
0280001B01;198.45;Front Mezzanine
0280001B02;198.45;Front Mezzanine
0280001B03;198.45;Front Mezzanine
0280001B04;198.45;Front Mezzanine
0280001B05;198.45;Front Mezzanine
0280001B06;198.45;Front Mezzanine
0280001B07;198.45;Front Mezzanine
0280001B08;198.45;Front Mezzanine
0280001B09;198.45;Front Mezzanine
0280001B10;198.45;Front Mezzanine
0280001C01;110.7;Rear Mezzanine
0280001C02;110.7;Rear Mezzanine
0280001C03;110.7;Rear Mezzanine
0280001C04;110.7;Rear Mezzanine
0280001C05;110.7;Rear Mezzanine
0280001C06;110.7;Rear Mezzanine
0280001C07;110.7;Rear Mezzanine
0280001C08;110.7;Rear Mezzanine
0280001C09;110.7;Rear Mezzanine
0280001C10;110.7;Rear Mezzanine
0280002A01;198.45;Orchestra
0280002A02;198.45;Orchestra
0280002A03;198.45;Orchestra
0280002A04;198.45;Orchestra
0280002A05;198.45;Orchestra
0280002A06;198.45;Orchestra
0280002A07;198.45;Orchestra
0280002A08;198.45;Orchestra
0280002A09;198.45;Orchestra
0280002A10;198.45;Orchestra
0280002B01;198.45;Front Mezzanine
0280002B02;198.45;Front Mezzanine
0280002B03;198.45;Front Mezzanine
0280002B04;198.45;Front Mezzanine
0280002B05;198.45;Front Mezzanine
0280002B06;198.45;Front Mezzanine
0280002B07;198.45;Front Mezzanine
0280002B08;198.45;Front Mezzanine
0280002B09;198.45;Front Mezzanine
0280002B10;198.45;Front Mezzanine
0280002C01;110.7;Rear Mezzanine
0280002C02;110.7;Rear Mezzanine
0280002C03;110.7;Rear Mezzanine
0280002C04;110.7;Rear Mezzanine
0280002C05;110.7;Rear Mezzanine
0280002C06;110.7;Rear Mezzanine
0280002C07;110.7;Rear Mezzanine
0280002C08;110.7;Rear Mezzanine
0280002C09;110.7;Rear Mezzanine
0280002C10;110.7;Rear Mezzanine
0290001A01;184.95;Orchestra
0290001A02;184.95;Orchestra
0290001A03;184.95;Orchestra
0290001A04;184.95;Orchestra
0290001A05;184.95;Orchestra
0290001A06;184.95;Orchestra
0290001A07;184.95;Orchestra
0290001A08;184.95;Orchestra
0290001A09;184.95;Orchestra
0290001A10;184.95;Orchestra
0290001B01;184.95;Front Mezzanine
0290001B02;184.95;Front Mezzanine
0290001B03;184.95;Front Mezzanine
0290001B04;184.95;Front Mezzanine
0290001B05;184.95;Front Mezzanine
0290001B06;184.95;Front Mezzanine
0290001B07;184.95;Front Mezzanine
0290001B08;184.95;Front Mezzanine
0290001B09;184.95;Front Mezzanine
0290001B10;184.95;Front Mezzanine
0290001C01;130.95;Rear Mezzanine
0290001C02;130.95;Rear Mezzanine
0290001C03;130.95;Rear Mezzanine
0290001C04;130.95;Rear Mezzanine
0290001C05;130.95;Rear Mezzanine
0290001C06;130.95;Rear Mezzanine
0290001C07;130.95;Rear Mezzanine
0290001C08;130.95;Rear Mezzanine
0290001C09;130.95;Rear Mezzanine
0290001C10;130.95;Rear Mezzanine
0290002A01;184.95;Orchestra
0290002A02;184.95;Orchestra
0290002A03;184.95;Orchestra
0290002A04;184.95;Orchestra
0290002A05;184.95;Orchestra
0290002A06;184.95;Orchestra
0290002A07;184.95;Orchestra
0290002A08;184.95;Orchestra
0290002A09;184.95;Orchestra
0290002A10;184.95;Orchestra
0290002B01;184.95;Front Mezzanine
0290002B02;184.95;Front Mezzanine
0290002B03;184.95;Front Mezzanine
0290002B04;184.95;Front Mezzanine
0290002B05;184.95;Front Mezzanine
0290002B06;184.95;Front Mezzanine
0290002B07;184.95;Front Mezzanine
0290002B08;184.95;Front Mezzanine
0290002B09;184.95;Front Mezzanine
0290002B10;184.95;Front Mezzanine
0290002C01;130.95;Rear Mezzanine
0290002C02;130.95;Rear Mezzanine
0290002C03;130.95;Rear Mezzanine
0290002C04;130.95;Rear Mezzanine
0290002C05;130.95;Rear Mezzanine
0290002C06;130.95;Rear Mezzanine
0290002C07;130.95;Rear Mezzanine
0290002C08;130.95;Rear Mezzanine
0290002C09;130.95;Rear Mezzanine
0290002C10;130.95;Rear Mezzanine
0300001A01;184.95;Orchestra
0300001A02;184.95;Orchestra
0300001A03;184.95;Orchestra
0300001A04;184.95;Orchestra
0300001A05;184.95;Orchestra
0300001A06;184.95;Orchestra
0300001A07;184.95;Orchestra
0300001A08;184.95;Orchestra
0300001A09;184.95;Orchestra
0300001A10;184.95;Orchestra
0300001B01;184.95;Front Mezzanine
0300001B02;184.95;Front Mezzanine
0300001B03;184.95;Front Mezzanine
0300001B04;184.95;Front Mezzanine
0300001B05;184.95;Front Mezzanine
0300001B06;184.95;Front Mezzanine
0300001B07;184.95;Front Mezzanine
0300001B08;184.95;Front Mezzanine
0300001B09;184.95;Front Mezzanine
0300001B10;184.95;Front Mezzanine
0300001C01;94.5;Rear Mezzanine
0300001C02;94.5;Rear Mezzanine
0300001C03;94.5;Rear Mezzanine
0300001C04;94.5;Rear Mezzanine
0300001C05;94.5;Rear Mezzanine
0300001C06;94.5;Rear Mezzanine
0300001C07;94.5;Rear Mezzanine
0300001C08;94.5;Rear Mezzanine
0300001C09;94.5;Rear Mezzanine
0300001C10;94.5;Rear Mezzanine
0300002A01;184.95;Orchestra
0300002A02;184.95;Orchestra
0300002A03;184.95;Orchestra
0300002A04;184.95;Orchestra
0300002A05;184.95;Orchestra
0300002A06;184.95;Orchestra
0300002A07;184.95;Orchestra
0300002A08;184.95;Orchestra
0300002A09;184.95;Orchestra
0300002A10;184.95;Orchestra
0300002B01;184.95;Front Mezzanine
0300002B02;184.95;Front Mezzanine
0300002B03;184.95;Front Mezzanine
0300002B04;184.95;Front Mezzanine
0300002B05;184.95;Front Mezzanine
0300002B06;184.95;Front Mezzanine
0300002B07;184.95;Front Mezzanine
0300002B08;184.95;Front Mezzanine
0300002B09;184.95;Front Mezzanine
0300002B10;184.95;Front Mezzanine
0300002C01;94.5;Rear Mezzanine
0300002C02;94.5;Rear Mezzanine
0300002C03;94.5;Rear Mezzanine
0300002C04;94.5;Rear Mezzanine
0300002C05;94.5;Rear Mezzanine
0300002C06;94.5;Rear Mezzanine
0300002C07;94.5;Rear Mezzanine
0300002C08;94.5;Rear Mezzanine
0300002C09;94.5;Rear Mezzanine
0300002C10;94.5;Rear Mezzanine
